qid,dataset,question,failure_label,secondary_failure_label,rewrite_type,query
korquad2_q_004893,korquad2,조선시대 유사시 왕이 피난할 수 있도록 준비된 예비 궁궐은?,lexical_mismatch,,original,조선시대 유사시 왕이 피난할 수 있도록 준비된 예비 궁궐은?
korquad2_q_004893,korquad2,조선시대 유사시 왕이 피난할 수 있도록 준비된 예비 궁궐은?,lexical_mismatch,,keyword_rewrite,조선시대 유사시 피난할 있도록 준비된 왕이 예비 궁궐 비교 정보
korquad2_q_004893,korquad2,조선시대 유사시 왕이 피난할 수 있도록 준비된 예비 궁궐은?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 비교 정보를 찾는 질문: 조선시대 유사시 왕이 피난할 수 있도록 준비된 예비 궁궐은?
korquad2_q_004893,korquad2,조선시대 유사시 왕이 피난할 수 있도록 준비된 예비 궁궐은?,lexical_mismatch,,structured_rewrite,대상: 조선시대 유사시 피난할 있도록 / 조건: 조선시대 / 질문유형: 비교 정보
korquad2_q_004893,korquad2,조선시대 유사시 왕이 피난할 수 있도록 준비된 예비 궁궐은?,lexical_mismatch,,llm_rewrite,조선시대 왕 유사시 피난 예비 궁궐 이름
korquad2_q_004897,korquad2,도플러 분광법에서 천체의 최소 질량만 알 수있는 이유는 무엇을 확인 할 수 없기 때문인가?,lexical_mismatch,,original,도플러 분광법에서 천체의 최소 질량만 알 수있는 이유는 무엇을 확인 할 수 없기 때문인가?
korquad2_q_004897,korquad2,도플러 분광법에서 천체의 최소 질량만 알 수있는 이유는 무엇을 확인 할 수 없기 때문인가?,lexical_mismatch,,keyword_rewrite,도플러 분광법 때문인 천체 최소 질량 수있 이유 이유 원인
korquad2_q_004897,korquad2,도플러 분광법에서 천체의 최소 질량만 알 수있는 이유는 무엇을 확인 할 수 없기 때문인가?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 이유·원인를 찾는 질문: 도플러 분광법에서 천체의 최소 질량만 알 수있는 이유는 무엇을 확인 할 수 없기 때문인가?
korquad2_q_004897,korquad2,도플러 분광법에서 천체의 최소 질량만 알 수있는 이유는 무엇을 확인 할 수 없기 때문인가?,lexical_mismatch,,structured_rewrite,대상: 도플러 분광법 때문인 천체 / 조건: 분광법 / 질문유형: 이유·원인
korquad2_q_004897,korquad2,도플러 분광법에서 천체의 최소 질량만 알 수있는 이유는 무엇을 확인 할 수 없기 때문인가?,lexical_mismatch,,llm_rewrite,도플러 분광법 천체 최소 질량만 알 수 있는 이유 확인 불가능한 요소
korquad2_q_004900,korquad2,외계행성의 질량 무게를 비교하는 대표적인 행성의 이름은?,entity_mismatch,,original,외계행성의 질량 무게를 비교하는 대표적인 행성의 이름은?
korquad2_q_004900,korquad2,외계행성의 질량 무게를 비교하는 대표적인 행성의 이름은?,entity_mismatch,,keyword_rewrite,외계행성 대표적인 질량 무게 비교 행성 이름 인물 주체
korquad2_q_004900,korquad2,외계행성의 질량 무게를 비교하는 대표적인 행성의 이름은?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 외계행성의 질량 무게를 비교하는 대표적인 행성의 이름은?
korquad2_q_004900,korquad2,외계행성의 질량 무게를 비교하는 대표적인 행성의 이름은?,entity_mismatch,,structured_rewrite,대상: 외계행성 대표적인 질량 무게 / 조건: 관계 / entity 혼동 방지 / 질문유형: 인물·주체
korquad2_q_004900,korquad2,외계행성의 질량 무게를 비교하는 대표적인 행성의 이름은?,entity_mismatch,,llm_rewrite,외계행성 질량 무게 비교 대표 행성 이름
korquad2_q_004920,korquad2,메티스와 아드라스테아는 어느 행성의 위성인가?,missing_key_term,entity_mismatch,original,메티스와 아드라스테아는 어느 행성의 위성인가?
korquad2_q_004920,korquad2,메티스와 아드라스테아는 어느 행성의 위성인가?,missing_key_term,entity_mismatch,keyword_rewrite,아드라스테아 메티스 위성인 행성 참거짓 판단 정보
korquad2_q_004920,korquad2,메티스와 아드라스테아는 어느 행성의 위성인가?,missing_key_term,entity_mismatch,semantic_rewrite,생략된 대상과 의도를 명확히 하여 참거짓 판단 정보를 찾는 질문: 메티스와 아드라스테아는 어느 행성의 위성인가?
korquad2_q_004920,korquad2,메티스와 아드라스테아는 어느 행성의 위성인가?,missing_key_term,entity_mismatch,structured_rewrite,대상: 아드라스테아 메티스 위성인 행성 / 조건: 위성인 / 대상 명확화 / 질문유형: 참거짓 판단 정보
korquad2_q_004920,korquad2,메티스와 아드라스테아는 어느 행성의 위성인가?,missing_key_term,entity_mismatch,llm_rewrite,메티스 아드라스테아 위성 행성 이름
korquad2_q_004930,korquad2,최수봉은 대구지방법원에서 어떤 형을 선고받았는가?,missing_key_term,entity_mismatch,original,최수봉은 대구지방법원에서 어떤 형을 선고받았는가?
korquad2_q_004930,korquad2,최수봉은 대구지방법원에서 어떤 형을 선고받았는가?,missing_key_term,entity_mismatch,keyword_rewrite,대구지방법원 선고받았는 최수봉 형을 방법 과정
korquad2_q_004930,korquad2,최수봉은 대구지방법원에서 어떤 형을 선고받았는가?,missing_key_term,entity_mismatch,semantic_rewrite,생략된 대상과 의도를 명확히 하여 방법·과정를 찾는 질문: 최수봉은 대구지방법원에서 어떤 형을 선고받았는가?
korquad2_q_004930,korquad2,최수봉은 대구지방법원에서 어떤 형을 선고받았는가?,missing_key_term,entity_mismatch,structured_rewrite,대상: 대구지방법원 선고받았는 최수봉 형을 / 조건: 대구지방법원 / 대상 명확화 / 질문유형: 방법·과정
korquad2_q_004930,korquad2,최수봉은 대구지방법원에서 어떤 형을 선고받았는가?,missing_key_term,entity_mismatch,llm_rewrite,최수봉 대구지방법원 형 선고 판결 내용
korquad2_q_004948,korquad2,워즈오토월드는 어느나라 자동차 전문지인가?,missing_key_term,,original,워즈오토월드는 어느나라 자동차 전문지인가?
korquad2_q_004948,korquad2,워즈오토월드는 어느나라 자동차 전문지인가?,missing_key_term,,keyword_rewrite,워즈오토월드 어느나라 전문지인 자동차 참거짓 판단 정보
korquad2_q_004948,korquad2,워즈오토월드는 어느나라 자동차 전문지인가?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 참거짓 판단 정보를 찾는 질문: 워즈오토월드는 어느나라 자동차 전문지인가?
korquad2_q_004948,korquad2,워즈오토월드는 어느나라 자동차 전문지인가?,missing_key_term,,structured_rewrite,대상: 워즈오토월드 어느나라 전문지인 자동차 / 조건: 워즈오토월드 / 대상 명확화 / 질문유형: 참거짓 판단 정보
korquad2_q_004948,korquad2,워즈오토월드는 어느나라 자동차 전문지인가?,missing_key_term,,llm_rewrite,워즈오토월드 자동차 전문지 출판 국가
korquad2_q_004949,korquad2,대한민국은 2002년 FIFA 월드컵에서 16강전에 어느 나라와 경기를 하였나요?,lexical_mismatch,,original,대한민국은 2002년 FIFA 월드컵에서 16강전에 어느 나라와 경기를 하였나요?
korquad2_q_004949,korquad2,대한민국은 2002년 FIFA 월드컵에서 16강전에 어느 나라와 경기를 하였나요?,lexical_mismatch,,keyword_rewrite,2002년 대한민국 fifa 16강전 월드컵 나라 경기 참거짓 판단 정보
korquad2_q_004949,korquad2,대한민국은 2002년 FIFA 월드컵에서 16강전에 어느 나라와 경기를 하였나요?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 참거짓 판단 정보를 찾는 질문: 대한민국은 2002년 FIFA 월드컵에서 16강전에 어느 나라와 경기를 하였나요?
korquad2_q_004949,korquad2,대한민국은 2002년 FIFA 월드컵에서 16강전에 어느 나라와 경기를 하였나요?,lexical_mismatch,,structured_rewrite,대상: 2002년 대한민국 fifa 16강전 / 조건: 2002년 월드컵 16강전 / 질문유형: 참거짓 판단 정보
korquad2_q_004949,korquad2,대한민국은 2002년 FIFA 월드컵에서 16강전에 어느 나라와 경기를 하였나요?,lexical_mismatch,,llm_rewrite,2002년 FIFA 월드컵 16강 대한민국 경기 상대 국가
korquad2_q_004952,korquad2,미국 컴퓨터긴급대응팀은 어느 행정부처 산하인가?,lexical_mismatch,,original,미국 컴퓨터긴급대응팀은 어느 행정부처 산하인가?
korquad2_q_004952,korquad2,미국 컴퓨터긴급대응팀은 어느 행정부처 산하인가?,lexical_mismatch,,keyword_rewrite,컴퓨터긴급대응팀 행정부처 산하인 미국 참거짓 판단 정보
korquad2_q_004952,korquad2,미국 컴퓨터긴급대응팀은 어느 행정부처 산하인가?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 참거짓 판단 정보를 찾는 질문: 미국 컴퓨터긴급대응팀은 어느 행정부처 산하인가?
korquad2_q_004952,korquad2,미국 컴퓨터긴급대응팀은 어느 행정부처 산하인가?,lexical_mismatch,,structured_rewrite,대상: 컴퓨터긴급대응팀 행정부처 산하인 미국 / 조건: 속성 / 질문유형: 참거짓 판단 정보
korquad2_q_004952,korquad2,미국 컴퓨터긴급대응팀은 어느 행정부처 산하인가?,lexical_mismatch,,llm_rewrite,미국 컴퓨터긴급대응팀 소속 행정부처
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,,original,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,,keyword_rewrite,일부 위해서인 공룡들 조류들 돌을 삼키 이유 돕기 이유 원인
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 이유·원인를 찾는 질문: 일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,,structured_rewrite,대상: 일부 위해서인 공룡들 조류들 / 조건: 일부 조류들 위해서인 / 질문유형: 이유·원인
korquad2_q_004957,korquad2,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,lexical_mismatch,,llm_rewrite,일부 공룡과 조류가 돌을 삼키는 이유와 기능
korquad2_q_004981,korquad2,정동 10번지에 1883년 5월 개설된 공사관은 어느나라의 것인가?,numeric_temporal_mismatch,,original,정동 10번지에 1883년 5월 개설된 공사관은 어느나라의 것인가?
korquad2_q_004981,korquad2,정동 10번지에 1883년 5월 개설된 공사관은 어느나라의 것인가?,numeric_temporal_mismatch,,keyword_rewrite,1883년 10번지 어느나라 개설된 공사관 정동 5월 숫자 날짜 연도 순위 참거짓 판단 정보
korquad2_q_004981,korquad2,정동 10번지에 1883년 5월 개설된 공사관은 어느나라의 것인가?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 참거짓 판단 정보를 찾는 질문: 정동 10번지에 1883년 5월 개설된 공사관은 어느나라의 것인가?
korquad2_q_004981,korquad2,정동 10번지에 1883년 5월 개설된 공사관은 어느나라의 것인가?,numeric_temporal_mismatch,,structured_rewrite,대상: 1883년 10번지 어느나라 개설된 / 조건: 10번지 1883년 5월 개설된 / 질문유형: 참거짓 판단 정보
korquad2_q_004981,korquad2,정동 10번지에 1883년 5월 개설된 공사관은 어느나라의 것인가?,numeric_temporal_mismatch,,llm_rewrite,1883년 5월 정동 10번지에 개설된 공사관 국가
korquad2_q_004989,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막기위해 쌓은 것은?,lexical_mismatch,,original,조선 초기 남양만을 통해 침입하는 왜구를 막기위해 쌓은 것은?
korquad2_q_004989,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막기위해 쌓은 것은?,lexical_mismatch,,keyword_rewrite,막기위해 남양만 조선 초기 통해 침입 왜구 쌓은 이유 원인
korquad2_q_004989,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막기위해 쌓은 것은?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 이유·원인를 찾는 질문: 조선 초기 남양만을 통해 침입하는 왜구를 막기위해 쌓은 것은?
korquad2_q_004989,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막기위해 쌓은 것은?,lexical_mismatch,,structured_rewrite,대상: 막기위해 남양만 조선 초기 / 조건: 조선 초기 막기위해 / 질문유형: 이유·원인
korquad2_q_004989,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막기위해 쌓은 것은?,lexical_mismatch,,llm_rewrite,조선 초기 남양만 왜구 침입 막기 위해 쌓은 시설
korquad2_q_004990,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막고자 돌로 쌓아 만든 성 터는?,lexical_mismatch,,original,조선 초기 남양만을 통해 침입하는 왜구를 막고자 돌로 쌓아 만든 성 터는?
korquad2_q_004990,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막고자 돌로 쌓아 만든 성 터는?,lexical_mismatch,,keyword_rewrite,남양만 막고자 조선 초기 통해 침입 왜구 돌로 이유 원인
korquad2_q_004990,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막고자 돌로 쌓아 만든 성 터는?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 이유·원인를 찾는 질문: 조선 초기 남양만을 통해 침입하는 왜구를 막고자 돌로 쌓아 만든 성 터는?
korquad2_q_004990,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막고자 돌로 쌓아 만든 성 터는?,lexical_mismatch,,structured_rewrite,대상: 남양만 막고자 조선 초기 / 조건: 조선 초기 / 질문유형: 이유·원인
korquad2_q_004990,korquad2,조선 초기 남양만을 통해 침입하는 왜구를 막고자 돌로 쌓아 만든 성 터는?,lexical_mismatch,,llm_rewrite,조선 초기 남양만 왜구 침입 막기 위해 돌로 쌓은 성터 이름
korquad2_q_004991,korquad2,조선 초기 남양만으로 침입하는 왜구를 막기 위해 쌓은 돌로 된 성의 이름은?,lexical_mismatch,,original,조선 초기 남양만으로 침입하는 왜구를 막기 위해 쌓은 돌로 된 성의 이름은?
korquad2_q_004991,korquad2,조선 초기 남양만으로 침입하는 왜구를 막기 위해 쌓은 돌로 된 성의 이름은?,lexical_mismatch,,keyword_rewrite,남양만 조선 초기 침입 왜구 막기 위해 쌓은 이유 원인
korquad2_q_004991,korquad2,조선 초기 남양만으로 침입하는 왜구를 막기 위해 쌓은 돌로 된 성의 이름은?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 이유·원인를 찾는 질문: 조선 초기 남양만으로 침입하는 왜구를 막기 위해 쌓은 돌로 된 성의 이름은?
korquad2_q_004991,korquad2,조선 초기 남양만으로 침입하는 왜구를 막기 위해 쌓은 돌로 된 성의 이름은?,lexical_mismatch,,structured_rewrite,대상: 남양만 조선 초기 침입 / 조건: 조선 초기 위해 / 질문유형: 이유·원인
korquad2_q_004991,korquad2,조선 초기 남양만으로 침입하는 왜구를 막기 위해 쌓은 돌로 된 성의 이름은?,lexical_mismatch,,llm_rewrite,조선 초기 남양만 왜구 방어용 돌 성 이름
korquad2_q_005029,korquad2,덕혜옹주가 1학년 과정의 교육을 받던 때 다니던 교육 기관은?,numeric_temporal_mismatch,,original,덕혜옹주가 1학년 과정의 교육을 받던 때 다니던 교육 기관은?
korquad2_q_005029,korquad2,덕혜옹주가 1학년 과정의 교육을 받던 때 다니던 교육 기관은?,numeric_temporal_mismatch,,keyword_rewrite,교육 덕혜옹주 1학년 다니던 과정 받던 숫자 날짜 연도 순위 방법 과정
korquad2_q_005029,korquad2,덕혜옹주가 1학년 과정의 교육을 받던 때 다니던 교육 기관은?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 방법·과정를 찾는 질문: 덕혜옹주가 1학년 과정의 교육을 받던 때 다니던 교육 기관은?
korquad2_q_005029,korquad2,덕혜옹주가 1학년 과정의 교육을 받던 때 다니던 교육 기관은?,numeric_temporal_mismatch,,structured_rewrite,대상: 교육 덕혜옹주 1학년 다니던 / 조건: 1학년 / 질문유형: 방법·과정
korquad2_q_005029,korquad2,덕혜옹주가 1학년 과정의 교육을 받던 때 다니던 교육 기관은?,numeric_temporal_mismatch,,llm_rewrite,덕혜옹주 1학년 교육 과정 다닌 학교 기관
korquad2_q_005031,korquad2,"의원, 대통령 등 공직자를 지명하는 절차는?",missing_key_term,entity_mismatch,original,"의원, 대통령 등 공직자를 지명하는 절차는?"
korquad2_q_005031,korquad2,"의원, 대통령 등 공직자를 지명하는 절차는?",missing_key_term,entity_mismatch,keyword_rewrite,대통령 공직자 의원 지명 절차 방법 과정
korquad2_q_005031,korquad2,"의원, 대통령 등 공직자를 지명하는 절차는?",missing_key_term,entity_mismatch,semantic_rewrite,"생략된 대상과 의도를 명확히 하여 방법·과정를 찾는 질문: 의원, 대통령 등 공직자를 지명하는 절차는?"
korquad2_q_005031,korquad2,"의원, 대통령 등 공직자를 지명하는 절차는?",missing_key_term,entity_mismatch,structured_rewrite,대상: 대통령 공직자 의원 지명 / 조건: 의원 지명 / 대상 명확화 / 질문유형: 방법·과정
korquad2_q_005031,korquad2,"의원, 대통령 등 공직자를 지명하는 절차는?",missing_key_term,entity_mismatch,llm_rewrite,"대통령과 공직자, 의원 지명 절차 방법"
korquad2_q_005045,korquad2,본문에 나온 뛰어난 인간이라는 뜻의 단어는?,entity_mismatch,,original,본문에 나온 뛰어난 인간이라는 뜻의 단어는?
korquad2_q_005045,korquad2,본문에 나온 뛰어난 인간이라는 뜻의 단어는?,entity_mismatch,,keyword_rewrite,인간이라 뛰어난 본문 나온 뜻의 단어 정의 의미
korquad2_q_005045,korquad2,본문에 나온 뛰어난 인간이라는 뜻의 단어는?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 본문에 나온 뛰어난 인간이라는 뜻의 단어는?
korquad2_q_005045,korquad2,본문에 나온 뛰어난 인간이라는 뜻의 단어는?,entity_mismatch,,structured_rewrite,대상: 인간이라 뛰어난 본문 나온 / 조건: 관계 / entity 혼동 방지 / 질문유형: 정의·의미
korquad2_q_005045,korquad2,본문에 나온 뛰어난 인간이라는 뜻의 단어는?,entity_mismatch,,llm_rewrite,본문에서 뛰어난 인간을 뜻하는 단어 찾기
korquad2_q_005064,korquad2,이 대회에서 최민정의 순위는?,missing_key_term,,original,이 대회에서 최민정의 순위는?
korquad2_q_005064,korquad2,이 대회에서 최민정의 순위는?,missing_key_term,,keyword_rewrite,최민정 대회 순위 숫자 시간 정보
korquad2_q_005064,korquad2,이 대회에서 최민정의 순위는?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 숫자·시간 정보를 찾는 질문: 이 대회에서 최민정의 순위는?
korquad2_q_005064,korquad2,이 대회에서 최민정의 순위는?,missing_key_term,,structured_rewrite,대상: 최민정 대회 순위 / 조건: 순위 / 대상 명확화 / 질문유형: 숫자·시간 정보
korquad2_q_005064,korquad2,이 대회에서 최민정의 순위는?,missing_key_term,,llm_rewrite,최민정 대회 순위 결과
korquad2_q_005099,korquad2,필리핀에서 오토바이와 관련된 사고 가능성은 전체 자동차 사고의 1%도 되지 않는다는 통계는 어느 기관의 조사인가?,numeric_temporal_mismatch,,original,필리핀에서 오토바이와 관련된 사고 가능성은 전체 자동차 사고의 1%도 되지 않는다는 통계는 어느 기관의 조사인가?
korquad2_q_005099,korquad2,필리핀에서 오토바이와 관련된 사고 가능성은 전체 자동차 사고의 1%도 되지 않는다는 통계는 어느 기관의 조사인가?,numeric_temporal_mismatch,,keyword_rewrite,사고 오토바이 필리핀 관련된 가능성 자동차 1 조사인 숫자 날짜 연도 순위 장소 기관
korquad2_q_005099,korquad2,필리핀에서 오토바이와 관련된 사고 가능성은 전체 자동차 사고의 1%도 되지 않는다는 통계는 어느 기관의 조사인가?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 장소·기관를 찾는 질문: 필리핀에서 오토바이와 관련된 사고 가능성은 전체 자동차 사고의 1%도 되지 않는다는 통계는 어느 기관의 조사인가?
korquad2_q_005099,korquad2,필리핀에서 오토바이와 관련된 사고 가능성은 전체 자동차 사고의 1%도 되지 않는다는 통계는 어느 기관의 조사인가?,numeric_temporal_mismatch,,structured_rewrite,대상: 사고 오토바이 필리핀 관련된 / 조건: 1 조사인 / 질문유형: 장소·기관
korquad2_q_005099,korquad2,필리핀에서 오토바이와 관련된 사고 가능성은 전체 자동차 사고의 1%도 되지 않는다는 통계는 어느 기관의 조사인가?,numeric_temporal_mismatch,,llm_rewrite,필리핀 오토바이 사고 비율 1% 미만 통계 조사 기관
korquad2_q_005104,korquad2,제8차 토론회에서 노비제도와 아프리카 흑인 노예들의 참상을 비교하며 노비제도를 비판한 사람은?,numeric_temporal_mismatch,,original,제8차 토론회에서 노비제도와 아프리카 흑인 노예들의 참상을 비교하며 노비제도를 비판한 사람은?
korquad2_q_005104,korquad2,제8차 토론회에서 노비제도와 아프리카 흑인 노예들의 참상을 비교하며 노비제도를 비판한 사람은?,numeric_temporal_mismatch,,keyword_rewrite,노비제도 아프리카 비교하며 제8차 토론회 노예들 숫자 날짜 연도 순위 인물 주체
korquad2_q_005104,korquad2,제8차 토론회에서 노비제도와 아프리카 흑인 노예들의 참상을 비교하며 노비제도를 비판한 사람은?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 인물·주체를 찾는 질문: 제8차 토론회에서 노비제도와 아프리카 흑인 노예들의 참상을 비교하며 노비제도를 비판한 사람은?
korquad2_q_005104,korquad2,제8차 토론회에서 노비제도와 아프리카 흑인 노예들의 참상을 비교하며 노비제도를 비판한 사람은?,numeric_temporal_mismatch,,structured_rewrite,대상: 노비제도 아프리카 비교하며 제8차 / 조건: 제8차 / 질문유형: 인물·주체
korquad2_q_005104,korquad2,제8차 토론회에서 노비제도와 아프리카 흑인 노예들의 참상을 비교하며 노비제도를 비판한 사람은?,numeric_temporal_mismatch,,llm_rewrite,제8차 토론회 노비제도 아프리카 흑인 노예 참상 비교 비판 인물
korquad2_q_005109,korquad2,평시의 장비 관리와 현장에서의 대응이 부실해질 수 있다는 지적의 원인은 무엇인가?,lexical_mismatch,,original,평시의 장비 관리와 현장에서의 대응이 부실해질 수 있다는 지적의 원인은 무엇인가?
korquad2_q_005109,korquad2,평시의 장비 관리와 현장에서의 대응이 부실해질 수 있다는 지적의 원인은 무엇인가?,lexical_mismatch,,keyword_rewrite,현장에서 부실해질 무엇인 평시 장비 관리 대응 있다 이유 원인
korquad2_q_005109,korquad2,평시의 장비 관리와 현장에서의 대응이 부실해질 수 있다는 지적의 원인은 무엇인가?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 이유·원인를 찾는 질문: 평시의 장비 관리와 현장에서의 대응이 부실해질 수 있다는 지적의 원인은 무엇인가?
korquad2_q_005109,korquad2,평시의 장비 관리와 현장에서의 대응이 부실해질 수 있다는 지적의 원인은 무엇인가?,lexical_mismatch,,structured_rewrite,대상: 현장에서 부실해질 무엇인 평시 / 조건: 원인 / 질문유형: 이유·원인
korquad2_q_005109,korquad2,평시의 장비 관리와 현장에서의 대응이 부실해질 수 있다는 지적의 원인은 무엇인가?,lexical_mismatch,,llm_rewrite,평시 장비 관리 부실과 현장 대응 문제 원인
korquad2_q_005130,korquad2,임원경제지는 누가 저술한 것인가?,missing_key_term,,original,임원경제지는 누가 저술한 것인가?
korquad2_q_005130,korquad2,임원경제지는 누가 저술한 것인가?,missing_key_term,,keyword_rewrite,임원경제지 저술한 누가 것인 참거짓 판단 정보
korquad2_q_005130,korquad2,임원경제지는 누가 저술한 것인가?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 참거짓 판단 정보를 찾는 질문: 임원경제지는 누가 저술한 것인가?
korquad2_q_005130,korquad2,임원경제지는 누가 저술한 것인가?,missing_key_term,,structured_rewrite,대상: 임원경제지 저술한 누가 것인 / 조건: 임원경제지 / 대상 명확화 / 질문유형: 참거짓 판단 정보
korquad2_q_005130,korquad2,임원경제지는 누가 저술한 것인가?,missing_key_term,,llm_rewrite,임원경제지 저자 누구인지
korquad2_q_005158,korquad2,프랑스역사에서 대세기라 불리는 세기는 몆세기인가?,missing_key_term,entity_mismatch,original,프랑스역사에서 대세기라 불리는 세기는 몆세기인가?
korquad2_q_005158,korquad2,프랑스역사에서 대세기라 불리는 세기는 몆세기인가?,missing_key_term,entity_mismatch,keyword_rewrite,프랑스역사 대세기라 몆세기인 불리 세기 참거짓 판단 정보
korquad2_q_005158,korquad2,프랑스역사에서 대세기라 불리는 세기는 몆세기인가?,missing_key_term,entity_mismatch,semantic_rewrite,생략된 대상과 의도를 명확히 하여 참거짓 판단 정보를 찾는 질문: 프랑스역사에서 대세기라 불리는 세기는 몆세기인가?
korquad2_q_005158,korquad2,프랑스역사에서 대세기라 불리는 세기는 몆세기인가?,missing_key_term,entity_mismatch,structured_rewrite,대상: 프랑스역사 대세기라 몆세기인 불리 / 조건: 대세기라 세기 몆세기인 / 대상 명확화 / 질문유형: 참거짓 판단 정보
korquad2_q_005158,korquad2,프랑스역사에서 대세기라 불리는 세기는 몆세기인가?,missing_key_term,entity_mismatch,llm_rewrite,프랑스 역사에서 대세기라고 불리는 세기 몇 세기인가
korquad2_q_005162,korquad2,전쟁을 다른말로 표현한것을 무엇이라고 하는가?,missing_key_term,entity_mismatch,original,전쟁을 다른말로 표현한것을 무엇이라고 하는가?
korquad2_q_005162,korquad2,전쟁을 다른말로 표현한것을 무엇이라고 하는가?,missing_key_term,entity_mismatch,keyword_rewrite,표현한것 다른말 무엇이 전쟁 비교 정보
korquad2_q_005162,korquad2,전쟁을 다른말로 표현한것을 무엇이라고 하는가?,missing_key_term,entity_mismatch,semantic_rewrite,생략된 대상과 의도를 명확히 하여 비교 정보를 찾는 질문: 전쟁을 다른말로 표현한것을 무엇이라고 하는가?
korquad2_q_005162,korquad2,전쟁을 다른말로 표현한것을 무엇이라고 하는가?,missing_key_term,entity_mismatch,structured_rewrite,대상: 표현한것 다른말 무엇이 전쟁 / 조건: 요구정보 / 대상 명확화 / 질문유형: 비교 정보
korquad2_q_005162,korquad2,전쟁을 다른말로 표현한것을 무엇이라고 하는가?,missing_key_term,entity_mismatch,llm_rewrite,전쟁의 다른 표현 또는 동의어
korquad2_q_005163,korquad2,저항한다는 뜻의 다른 단어를 무엇이라고 할까?,missing_key_term,entity_mismatch,original,저항한다는 뜻의 다른 단어를 무엇이라고 할까?
korquad2_q_005163,korquad2,저항한다는 뜻의 다른 단어를 무엇이라고 할까?,missing_key_term,entity_mismatch,keyword_rewrite,저항한다 무엇이 뜻의 다른 단어 비교 정보
korquad2_q_005163,korquad2,저항한다는 뜻의 다른 단어를 무엇이라고 할까?,missing_key_term,entity_mismatch,semantic_rewrite,생략된 대상과 의도를 명확히 하여 비교 정보를 찾는 질문: 저항한다는 뜻의 다른 단어를 무엇이라고 할까?
korquad2_q_005163,korquad2,저항한다는 뜻의 다른 단어를 무엇이라고 할까?,missing_key_term,entity_mismatch,structured_rewrite,대상: 저항한다 무엇이 뜻의 다른 / 조건: 요구정보 / 대상 명확화 / 질문유형: 비교 정보
korquad2_q_005163,korquad2,저항한다는 뜻의 다른 단어를 무엇이라고 할까?,missing_key_term,entity_mismatch,llm_rewrite,저항하다 뜻의 유의어 다른 단어
korquad2_q_005164,korquad2,자신의 생각과 일치하지 않아 다른의견을 가지고있는것을 무엇이라고 할까?,lexical_mismatch,,original,자신의 생각과 일치하지 않아 다른의견을 가지고있는것을 무엇이라고 할까?
