qid,retriever,policy_name,eval_split,state_key,selected_strategy,failure_type,original_rank,original_success,originally_failed,gold_rank,reward,policy_reward,recall@1,recall@5,recall@10,mrr,answer_f1,original_gold_rank,original_recall@10,original_mrr,original_answer_f1,original_reward,rank_improvement,recall10_improvement,mrr_improvement,answer_f1_improvement,reward_improvement,original_query_length,rewrite_query_length,keyword_overlap,semantic_similarity,bm25_initial_rank,dense_initial_rank,hybrid_initial_rank,rank_gap_bm25_dense,rank_gap_bm25_hybrid,rank_gap_dense_hybrid
6584295-6-0,hybrid,thompson_sampling,test,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,6,True,False,,0.38,-1.2033333333333331,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,1.0,1.5833333333333333,-5,-1.0,-0.16666666666666666,0.0,-1.2033333333333331,6,6,0.4,0.4,6,,6,,0,
6584295-40-0,bm25,thompson_sampling,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,1,True,False,1,1.9333333333333333,-0.06666666666666665,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06666666666666665,6,6,0.6666666666666666,0.6666666666666666,1,,1,,0,
6584295-40-0,dense,thompson_sampling,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,,False,True,9,1.4355555555555557,0.9355555555555557,0.0,0.0,1.0,0.1111111111111111,1.0,,0.0,0.0,1.0,0.5,2,1.0,0.1111111111111111,0.0,0.9355555555555557,6,18,1.0,1.0,1,,1,,0,
6584295-40-0,hybrid,thompson_sampling,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,1,True,False,1,1.9333333333333333,-0.06666666666666665,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06666666666666665,6,6,0.6666666666666666,0.6666666666666666,1,,1,,0,
6269760-0-2,bm25,thompson_sampling,test,unlabeled|medium|failed|failed_count_3|failed_bm25_dense_hybrid|no_digit|no_latin|no_long_token,llm,unlabeled,,False,True,,0.44285714285714284,0.43186813186813183,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.021978021978021976,0.010989010989010988,0,0.0,0.0,0.978021978021978,0.43186813186813183,7,7,0.7142857142857143,0.7142857142857143,,,,,,
6269760-0-2,dense,thompson_sampling,test,unlabeled|medium|failed|failed_count_3|failed_bm25_dense_hybrid|no_digit|no_latin|no_long_token,expanded,unlabeled,,False,True,,0.42,-0.08000000000000002,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,-0.08000000000000002,7,16,1.0,1.0,,,,,,
6269760-0-2,hybrid,thompson_sampling,test,unlabeled|medium|failed|failed_count_3|failed_bm25_dense_hybrid|no_digit|no_latin|no_long_token,llm,unlabeled,,False,True,,0.44285714285714284,0.43186813186813183,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.021978021978021976,0.010989010989010988,0,0.0,0.0,0.978021978021978,0.43186813186813183,7,7,0.7142857142857143,0.7142857142857143,,,,,,
6488411-1-2,bm25,thompson_sampling,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,3,4,1.0,1.0,,1,7,,,6
6488411-1-2,dense,thompson_sampling,train,ellipsis|short|rank_1|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,3,4,1.0,1.0,,1,7,,,6
6488411-1-2,hybrid,thompson_sampling,train,ellipsis|short|rank_6_10|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,expanded,ellipsis,7,True,False,8,1.5625,-0.008928571428571397,0.0,0.0,1.0,0.125,1.0,7,1.0,0.14285714285714285,1.0,1.5714285714285714,-1,0.0,-0.01785714285714285,0.0,-0.008928571428571397,3,6,1.0,1.0,,1,7,,,6
6488411-4-2,bm25,thompson_sampling,test,temporal_numeric|medium|rank_1|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,llm,temporal_numeric,1,True,False,1,1.925,-0.07499999999999996,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.07499999999999996,8,6,0.625,0.625,1,,10,,9,
6488411-4-2,dense,thompson_sampling,test,temporal_numeric|medium|failed|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,structured,temporal_numeric,,False,True,,-0.2,-0.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,-1.0,-0.7,8,22,1.0,1.0,1,,10,,9,
6488411-4-2,hybrid,thompson_sampling,test,temporal_numeric|medium|rank_6_10|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,structured,temporal_numeric,10,True,False,10,1.35,-0.19999999999999996,0.0,0.0,1.0,0.1,1.0,10,1.0,0.1,1.0,1.55,0,0.0,0.0,0.0,-0.19999999999999996,8,22,1.0,1.0,1,,10,,9,
6269760-7-0,bm25,thompson_sampling,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,7,8,1.0,1.0,1,,1,,0,
6269760-7-0,dense,thompson_sampling,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,,False,True,,0.32,-0.18,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,-0.18,7,21,1.0,1.0,1,,1,,0,
6269760-7-0,hybrid,thompson_sampling,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,7,8,1.0,1.0,1,,1,,0,
6482115-9-1,bm25,thompson_sampling,train,temporal_numeric|medium|rank_1|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,llm,temporal_numeric,1,True,False,2,1.6833333333333333,-0.31666666666666665,0.0,1.0,1.0,0.5,1.0,1,1.0,1.0,1.0,2.0,-1,0.0,-0.5,0.0,-0.31666666666666665,9,9,0.6666666666666666,0.6666666666666666,1,,1,,0,
6482115-9-1,dense,thompson_sampling,train,temporal_numeric|medium|failed|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,structured,temporal_numeric,,False,True,8,1.3225,0.8225,0.0,0.0,1.0,0.125,1.0,,0.0,0.0,1.0,0.5,3,1.0,0.125,0.0,0.8225,9,24,1.0,1.0,1,,1,,0,
6482115-9-1,hybrid,thompson_sampling,train,temporal_numeric|medium|rank_1|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,prompt,temporal_numeric,1,True,False,1,1.94,-0.06000000000000005,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06000000000000005,9,15,1.0,1.0,1,,1,,0,
6269760-21-0,bm25,thompson_sampling,test,temporal_numeric|medium|rank_1|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,llm,temporal_numeric,1,True,False,1,1.9333333333333333,-0.06666666666666665,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06666666666666665,6,8,0.6666666666666666,0.6666666666666666,1,,1,,0,
6269760-21-0,dense,thompson_sampling,test,temporal_numeric|medium|failed|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,structured,temporal_numeric,,False,True,,-0.12,-0.12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.12,6,18,1.0,1.0,1,,1,,0,
6269760-21-0,hybrid,thompson_sampling,test,temporal_numeric|medium|rank_1|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,llm,temporal_numeric,1,True,False,1,1.9333333333333333,-0.06666666666666665,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06666666666666665,6,8,0.6666666666666666,0.6666666666666666,1,,1,,0,
6488411-24-0,bm25,thompson_sampling,train,expression_mismatch|medium|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,expression_mismatch,,False,True,2,1.7,1.7,0.0,1.0,1.0,0.5,1.0,,0.0,0.0,0.0,0.0,9,1.0,0.5,1.0,1.7,8,8,0.75,0.75,,1,,,,
6488411-24-0,dense,thompson_sampling,train,expression_mismatch|medium|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,structured,expression_mismatch,1,True,False,1,1.78,-0.21999999999999997,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.21999999999999997,8,23,1.0,1.0,,1,,,,
6488411-24-0,hybrid,thompson_sampling,train,expression_mismatch|medium|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,expression_mismatch,,False,True,2,1.7,1.7,0.0,1.0,1.0,0.5,1.0,,0.0,0.0,0.0,0.0,9,1.0,0.5,1.0,1.7,8,8,0.75,0.75,,1,,,,
6269760-31-1,bm25,thompson_sampling,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,3,1.6666666666666667,1.1666666666666667,0.0,1.0,1.0,0.3333333333333333,1.0,,0.0,0.0,1.0,0.5,8,1.0,0.3333333333333333,0.0,1.1666666666666667,3,5,1.0,1.0,,6,8,,,2
6269760-31-1,dense,thompson_sampling,train,ellipsis|short|rank_6_10|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,structured,ellipsis,6,True,False,,-0.02,-1.6033333333333333,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,1.0,1.5833333333333333,-5,-1.0,-0.16666666666666666,-1.0,-1.6033333333333333,3,13,1.0,1.0,,6,8,,,2
6269760-31-1,hybrid,thompson_sampling,train,ellipsis|short|rank_6_10|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,ellipsis,8,True,False,5,1.6,0.03750000000000009,0.0,1.0,1.0,0.2,1.0,8,1.0,0.125,1.0,1.5625,3,0.0,0.07500000000000001,0.0,0.03750000000000009,3,5,1.0,1.0,,6,8,,,2
6269760-33-1,bm25,thompson_sampling,train,expression_mismatch|medium|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,expression_mismatch,,False,True,,-0.03357487922705314,-0.044444444444444446,0.0,0.0,0.0,0.0,0.02173913043478261,,0.0,0.0,0.02173913043478261,0.010869565217391306,0,0.0,0.0,0.0,-0.044444444444444446,9,9,0.7777777777777778,0.7777777777777778,,2,,,,
6269760-33-1,dense,thompson_sampling,train,expression_mismatch|medium|rank_2_5|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,expression_mismatch,2,True,False,2,1.7055555555555555,-0.04444444444444451,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,-0.04444444444444451,9,9,0.7777777777777778,0.7777777777777778,,2,,,,
6269760-33-1,hybrid,thompson_sampling,train,expression_mismatch|medium|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,expression_mismatch,,False,True,,-0.03357487922705314,-0.044444444444444446,0.0,0.0,0.0,0.0,0.02173913043478261,,0.0,0.0,0.02173913043478261,0.010869565217391306,0,0.0,0.0,0.0,-0.044444444444444446,9,9,0.7777777777777778,0.7777777777777778,,2,,,,
6488411-37-1,bm25,thompson_sampling,train,unlabeled|medium|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,unlabeled,,False,True,,-0.11428571428571428,-0.11428571428571428,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.11428571428571428,7,6,0.42857142857142855,0.42857142857142855,,1,8,,,7
6488411-37-1,dense,thompson_sampling,train,unlabeled|medium|rank_1|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,structured,unlabeled,1,True,False,1,1.84,-0.15999999999999992,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.15999999999999992,7,20,1.0,1.0,,1,8,,,7
6488411-37-1,hybrid,thompson_sampling,train,unlabeled|medium|rank_6_10|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,unlabeled,8,True,False,,-0.11428571428571428,-1.6767857142857143,0.0,0.0,0.0,0.0,0.0,8,1.0,0.125,1.0,1.5625,-3,-1.0,-0.125,-1.0,-1.6767857142857143,7,6,0.42857142857142855,0.42857142857142855,,1,8,,,7
6269760-40-0,bm25,thompson_sampling,train,unlabeled|medium|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,unlabeled,,False,True,4,1.545,1.545,0.0,1.0,1.0,0.25,1.0,,0.0,0.0,0.0,0.0,7,1.0,0.25,1.0,1.545,5,5,0.6,0.6,,1,,,,
6269760-40-0,dense,thompson_sampling,train,unlabeled|medium|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,unlabeled,1,True,False,3,1.5866666666666667,-0.41333333333333333,0.0,1.0,1.0,0.3333333333333333,1.0,1,1.0,1.0,1.0,2.0,-2,0.0,-0.6666666666666667,0.0,-0.41333333333333333,5,5,0.6,0.6,,1,,,,
6269760-40-0,hybrid,thompson_sampling,train,unlabeled|medium|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,unlabeled,,False,True,3,1.5866666666666667,1.5866666666666667,0.0,1.0,1.0,0.3333333333333333,1.0,,0.0,0.0,0.0,0.0,8,1.0,0.3333333333333333,1.0,1.5866666666666667,5,5,0.6,0.6,,1,,,,
6482115-41-0,bm25,thompson_sampling,test,unlabeled|medium|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,unlabeled,,False,True,1,1.9142857142857144,1.9142857142857144,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,10,1.0,1.0,1.0,1.9142857142857144,7,7,0.5714285714285714,0.5714285714285714,,1,10,,,9
6482115-41-0,dense,thompson_sampling,test,unlabeled|medium|rank_1|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,keyword,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,7,7,1.0,1.0,,1,10,,,9
6482115-41-0,hybrid,thompson_sampling,test,unlabeled|medium|rank_6_10|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,unlabeled,10,True,False,1,1.9142857142857144,0.3642857142857143,1.0,1.0,1.0,1.0,1.0,10,1.0,0.1,1.0,1.55,9,0.0,0.9,0.0,0.3642857142857143,7,7,0.5714285714285714,0.5714285714285714,,1,10,,,9
6269760-43-0,bm25,thompson_sampling,train,expression_mismatch|medium|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,expression_mismatch,,False,True,,0.44,-0.06,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,-0.06,10,8,0.7,0.7,,1,,,,
6269760-43-0,dense,thompson_sampling,train,expression_mismatch|medium|rank_1|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,expression_mismatch,1,True,False,1,1.94,-0.06000000000000005,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06000000000000005,10,8,0.7,0.7,,1,,,,
6269760-43-0,hybrid,thompson_sampling,train,expression_mismatch|medium|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,expression_mismatch,,False,True,10,1.49,1.49,0.0,0.0,1.0,0.1,1.0,,0.0,0.0,0.0,0.0,1,1.0,0.1,1.0,1.49,10,8,0.7,0.7,,1,,,,
6488411-45-2,bm25,thompson_sampling,test,expression_mismatch|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,expression_mismatch,3,True,False,7,1.4714285714285713,-0.19523809523809543,0.0,0.0,1.0,0.14285714285714285,1.0,3,1.0,0.3333333333333333,1.0,1.6666666666666667,-4,0.0,-0.19047619047619047,0.0,-0.19523809523809543,10,10,0.5,0.5,3,,2,,1,
6488411-45-2,dense,thompson_sampling,test,expression_mismatch|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,expression_mismatch,,False,True,,-0.039999999999999994,-0.039999999999999994,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.039999999999999994,10,8,0.8,0.8,3,,2,,1,
6488411-45-2,hybrid,thompson_sampling,test,expression_mismatch|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,expression_mismatch,2,True,False,5,1.5,-0.25,0.0,1.0,1.0,0.2,1.0,2,1.0,0.5,1.0,1.75,-3,0.0,-0.3,0.0,-0.25,10,10,0.5,0.5,3,,2,,1,
6488411-46-0,bm25,thompson_sampling,train,unlabeled|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,2,True,False,1,1.9,0.1499999999999999,1.0,1.0,1.0,1.0,1.0,2,1.0,0.5,1.0,1.75,1,0.0,0.5,0.0,0.1499999999999999,6,6,0.5,0.5,2,,1,,1,
6488411-46-0,dense,thompson_sampling,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,2,,1,,1,
6488411-46-0,hybrid,thompson_sampling,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,2,,1,,1,
6488411-46-1,bm25,thompson_sampling,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,expression_mismatch,1,True,False,1,1.9384615384615385,-0.041538461538461524,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.041538461538461524,13,10,0.6923076923076923,0.6923076923076923,1,,1,,0,
6488411-46-1,dense,thompson_sampling,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,expression_mismatch,,False,True,3,1.3466666666666667,1.3666666666666667,0.0,1.0,1.0,0.3333333333333333,1.0,,0.0,0.0,0.0,-0.02,8,1.0,0.3333333333333333,1.0,1.3666666666666667,13,28,1.0,1.0,1,,1,,0,
6488411-46-1,hybrid,thompson_sampling,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,expression_mismatch,1,True,False,1,1.9384615384615385,-0.041538461538461524,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.041538461538461524,13,10,0.6923076923076923,0.6923076923076923,1,,1,,0,
6602838-1-1,bm25,thompson_sampling,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,8,True,False,9,1.488888888888889,-0.07361111111111107,0.0,0.0,1.0,0.1111111111111111,1.0,8,1.0,0.125,1.0,1.5625,-1,0.0,-0.013888888888888895,0.0,-0.07361111111111107,6,6,0.6666666666666666,0.6666666666666666,8,,9,,1,
6602838-1-1,dense,thompson_sampling,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,,False,True,,0.36,-0.14,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,-0.14,6,19,1.0,1.0,8,,9,,1,
6602838-1-1,hybrid,thompson_sampling,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,9,True,False,7,1.5047619047619047,-0.050793650793650835,0.0,0.0,1.0,0.14285714285714285,1.0,9,1.0,0.1111111111111111,1.0,1.5555555555555556,2,0.0,0.031746031746031744,0.0,-0.050793650793650835,6,6,0.6666666666666666,0.6666666666666666,8,,9,,1,
6409327-1-0,bm25,thompson_sampling,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,ellipsis,1,True,False,2,1.65,-0.3500000000000001,0.0,1.0,1.0,0.5,1.0,1,1.0,1.0,1.0,2.0,-1,0.0,-0.5,0.0,-0.3500000000000001,4,5,0.5,0.5,1,,1,,0,
6409327-1-0,dense,thompson_sampling,test,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,8,1.0,1.0,1,,1,,0,
6409327-1-0,hybrid,thompson_sampling,test,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,4,8,1.0,1.0,1,,1,,0,
6503315-1-0,bm25,thompson_sampling,test,ellipsis|short|failed|failed_count_3|failed_bm25_dense_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,4,1.0,1.0,,,,,,
6503315-1-0,dense,thompson_sampling,test,ellipsis|short|failed|failed_count_3|failed_bm25_dense_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,11,1.0,1.0,,,,,,
6503315-1-0,hybrid,thompson_sampling,test,ellipsis|short|failed|failed_count_3|failed_bm25_dense_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,4,1.0,1.0,,,,,,
6503315-1-2,bm25,thompson_sampling,train,ellipsis|short|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,4,1.0,1.0,2,,1,,1,
6503315-1-2,dense,thompson_sampling,train,ellipsis|short|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.02,3,13,1.0,1.0,2,,1,,1,
6503315-1-2,hybrid,thompson_sampling,train,ellipsis|short|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,ellipsis,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,3,4,1.0,1.0,2,,1,,1,
6602838-5-1,bm25,thompson_sampling,train,temporal_numeric|medium|rank_1|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,llm,temporal_numeric,1,True,False,1,1.9714285714285715,-0.02857142857142847,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.02857142857142847,7,8,0.8571428571428571,0.8571428571428571,1,,1,,0,
6602838-5-1,dense,thompson_sampling,train,temporal_numeric|medium|failed|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,prompt,temporal_numeric,,False,True,,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.02,7,13,1.0,1.0,1,,1,,0,
6602838-5-1,hybrid,thompson_sampling,train,temporal_numeric|medium|rank_1|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,llm,temporal_numeric,1,True,False,1,1.9714285714285715,-0.02857142857142847,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.02857142857142847,7,8,0.8571428571428571,0.8571428571428571,1,,1,,0,
6409327-8-1,bm25,thompson_sampling,train,unlabeled|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,2,True,False,2,1.67,-0.08000000000000007,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,-0.08000000000000007,5,6,0.6,0.6,2,,2,,0,
6409327-8-1,dense,thompson_sampling,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,unlabeled,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,9,1.0,1.0,2,,2,,0,
6409327-8-1,hybrid,thompson_sampling,train,unlabeled|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,2,True,False,,0.42,-1.33,0.0,0.0,0.0,0.0,1.0,2,1.0,0.5,1.0,1.75,-9,-1.0,-0.5,0.0,-1.33,5,6,0.6,0.6,2,,2,,0,
6095969-0-0,bm25,thompson_sampling,train,unlabeled|medium|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,unlabeled,,False,True,,-0.08000000000000002,-0.08000000000000002,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.08000000000000002,5,6,0.6,0.6,,4,6,,,2
6095969-0-0,dense,thompson_sampling,train,unlabeled|medium|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,keyword,unlabeled,4,True,False,1,1.96,0.33499999999999996,1.0,1.0,1.0,1.0,1.0,4,1.0,0.25,1.0,1.625,3,0.0,0.75,0.0,0.33499999999999996,5,4,0.8,0.8,,4,6,,,2
6095969-0-0,hybrid,thompson_sampling,train,unlabeled|medium|rank_6_10|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,unlabeled,6,True,False,5,1.52,-0.06333333333333324,0.0,1.0,1.0,0.2,1.0,6,1.0,0.16666666666666666,1.0,1.5833333333333333,1,0.0,0.033333333333333354,0.0,-0.06333333333333324,5,6,0.6,0.6,,4,6,,,2
6304690-3-0,bm25,thompson_sampling,test,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,1,True,False,1,1.9428571428571428,-0.05714285714285716,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.05714285714285716,7,8,0.7142857142857143,0.7142857142857143,1,,1,,0,
